Time [s]	Voltage[V]_HV_Batt_net_500A_clamp	Current[A]_HV_Batt_net_500A_clamp	Power[W]_HV_Batt_net_500A_clamp	Integrated_Current[Ah]_HV_Batt_net_500A_clamp	Integrated_Power[Wh]_HV_Batt_net_500A_clamp	Voltage[V]_12V_DCDC_Out	Current[A]_12V_DCDC_Out	Power[W]_12V_DCDC_Out	Integrated_Current[Ah]_12V_DCDC_Out	Integrated_Power[Wh]_12V_DCDC_Out	Voltage[V]_12V_batt_gnd	Current[A]_12V_batt_gnd	Power[W]_12V_batt_gnd	Integrated_Current[Ah]_12V_batt_gnd	Integrated_Power[Wh]_12V_batt_gnd	Voltage[V]_AC_Compressor	Current[A]_AC_Compressor	Power[W]_AC_Compressor	Integrated_Current[Ah]_AC_Compressor	Integrated_Power[Wh]_AC_Compressor	Voltage[V]_PTC_Coolant_Heater	Current[A]_PTC_Coolant_Heater	Power[W]_PTC_Coolant_Heater	Integrated_Current[Ah]_PTC_Coolant_Heater	Integrated_Power[Wh]_PTC_Coolant_Heater	Voltage[V]_AC_Charge	Current[A]_AC_Charge	Power[W]_AC_Charge	Integrated_Current[Ah]_AC_Charge	Integrated_Power[Wh]_AC_Charge
5335	380.07	-16.53	-6280	-25.177	-9176	14.87	5.75	85.5	10.44	155.25	14.869	-0.425	-6.3	-1.3468	-20.16	379.95	0.011	4	0.0149	5.6	380.01	0.008	3	0.0124	4.5	238.1	28.934	6884	42.1169	10012.2
5340	380.11	-16.82	-6400	-25.2	-9185	14.869	5.78	86	10.448	155.37	14.868	-0.437	-6.5	-1.3474	-20.17	379.98	0.01	4	0.015	5.6	380.04	0.008	3	0.0124	4.5	237.94	28.928	6878	42.1571	10021.8
5345	380.12	-16.66	-6330	-25.223	-9194	14.871	5.84	86.9	10.456	155.49	14.867	-0.344	-5.1	-1.348	-20.18	380	0.012	5	0.015	5.6	380.04	0.008	3	0.0124	4.5	238	28.992	6895	42.1973	10031.4
5350	380.13	-16.67	-6340	-25.246	-9203	14.87	5.85	87	10.464	155.61	14.869	-0.496	-7.4	-1.3486	-20.19	380.01	0.01	4	0.015	5.6	380.08	0.008	3	0.0124	4.5	238.04	28.994	6897	42.2375	10040.9
5355	380.15	-16.81	-6390	-25.269	-9211	14.87	5.81	86.4	10.472	155.73	14.868	-0.46	-6.9	-1.3491	-20.19	380.04	0.012	4	0.015	5.6	380.08	0.008	3	0.0125	4.5	238.02	28.989	6895	42.2777	10050.5
5360	380.16	-16.54	-6290	-25.293	-9220	14.868	5.74	85.4	10.48	155.85	14.867	-0.44	-6.6	-1.3497	-20.2	380.04	0.012	4	0.015	5.6	380.09	0.008	3	0.0125	4.5	238.06	28.972	6892	42.3179	10060
5365	380.18	-16.68	-6340	-25.316	-9229	14.871	5.82	86.6	10.488	155.97	14.867	-0.352	-5.3	-1.3503	-20.21	380.06	0.01	4	0.015	5.6	380.12	0.008	3	0.0125	4.5	237.83	29.014	6896	42.3581	10069.6
5370	380.19	-16.78	-6380	-25.339	-9238	14.871	5.89	87.6	10.496	156.09	14.868	-0.41	-6.1	-1.3508	-20.22	380.08	0.012	5	0.0151	5.6	380.11	0.008	3	0.0125	4.5	237.96	28.983	6892	42.3983	10079.1
5375	380.2	-16.49	-6270	-25.362	-9247	14.87	5.75	85.5	10.504	156.21	14.869	-0.459	-6.8	-1.3514	-20.23	380.08	0.011	4	0.0151	5.6	380.13	0.008	3	0.0125	4.5	237.91	28.888	6868	42.4385	10088.7
5380	380.25	-16.86	-6410	-25.385	-9255	14.869	5.71	84.9	10.512	156.33	14.869	-0.463	-6.9	-1.352	-20.24	380.11	0.011	4	0.0151	5.6	380.16	0.008	3	0.0125	4.5	237.78	29.003	6891	42.4788	10098.3
5385	380.25	-16.89	-6420	-25.409	-9264	14.869	5.76	85.7	10.52	156.45	14.868	-0.397	-5.9	-1.3526	-20.24	380.13	0.012	5	0.0151	5.6	380.16	0.008	3	0.0125	4.5	237.78	29.002	6891	42.519	10107.8
5390	380.26	-16.58	-6310	-25.432	-9273	14.871	5.85	87.1	10.528	156.57	14.868	-0.374	-5.6	-1.3531	-20.25	380.14	0.011	4	0.0151	5.6	380.2	0.008	3	0.0125	4.5	237.99	28.988	6894	42.5592	10117.4
5395	380.29	-16.84	-6410	-25.455	-9282	14.87	5.81	86.5	10.536	156.69	14.869	-0.468	-7	-1.3537	-20.26	380.17	0.012	4	0.0151	5.6	380.21	0.008	3	0.0125	4.5	237.91	28.928	6877	42.5994	10126.9
5400	380.28	-16.54	-6290	-25.478	-9291	14.87	5.75	85.5	10.544	156.81	14.869	-0.47	-7	-1.3543	-20.27	380.19	0.012	5	0.0151	5.6	380.23	0.008	3	0.0126	4.5	237.94	28.996	6894	42.6402	10136.6
5405	380.3	-16.51	-6280	-25.501	-9300	14.868	5.74	85.4	10.553	156.93	14.867	-0.421	-6.3	-1.3548	-20.28	380.18	0.011	4	0.0152	5.6	380.24	0.008	3	0.0126	4.5	237.81	29.012	6894	42.6799	10146.1
5410	380.33	-16.79	-6390	-25.524	-9308	14.871	5.83	86.8	10.561	157.05	14.867	-0.355	-5.3	-1.3554	-20.29	380.21	0.011	4	0.0152	5.6	380.26	0.008	3	0.0126	4.5	237.8	28.99	6889	42.7201	10155.6
5415	380.34	-16.71	-6350	-25.547	-9317	14.871	5.87	87.3	10.569	157.17	14.868	-0.404	-6	-1.356	-20.3	380.22	0.012	5	0.0152	5.7	380.26	0.008	3	0.0126	4.5	237.79	28.978	6886	42.7603	10165.2
5420	380.36	-16.63	-6330	-25.571	-9326	14.871	5.82	86.5	10.577	157.29	14.869	-0.493	-7.3	-1.3565	-20.3	380.23	0.011	4	0.0152	5.7	380.28	0.008	3	0.0126	4.5	237.87	29.009	6896	42.8006	10174.8
5425	380.38	-16.89	-6420	-25.594	-9335	14.87	5.79	86.1	10.585	157.41	14.869	-0.474	-7.1	-1.3571	-20.31	380.25	0.011	4	0.0152	5.7	380.32	0.008	3	0.0126	4.5	237.92	28.996	6894	42.8408	10184.3
5430	380.39	-16.72	-6360	-25.617	-9344	14.87	5.73	85.1	10.593	157.53	14.868	-0.384	-5.7	-1.3577	-20.32	380.28	0.012	4	0.0152	5.7	380.31	0.008	3	0.0126	4.5	237.92	29.002	6895	42.8813	10194
5435	380.42	-16.88	-6420	-25.64	-9353	14.871	5.84	86.8	10.601	157.65	14.868	-0.363	-5.4	-1.3582	-20.33	380.3	0.012	4	0.0153	5.7	380.33	0.008	3	0.0126	4.5	237.84	29.007	6894	42.9218	10203.6
5440	380.41	-16.6	-6310	-25.663	-9361	14.87	5.86	87.1	10.609	157.77	14.869	-0.468	-7	-1.3588	-20.34	380.29	0.011	4	0.0153	5.7	380.35	0.008	3	0.0126	4.5	237.87	29.007	6895	42.9618	10213.1
5445	380.44	-16.89	-6430	-25.686	-9370	14.87	5.77	85.8	10.617	157.89	14.869	-0.453	-6.7	-1.3594	-20.35	380.31	0.01	4	0.0153	5.7	380.37	0.008	3	0.0127	4.5	237.91	28.99	6892	43.002	10222.6
5450	380.46	-16.73	-6370	-25.71	-9379	14.87	5.81	86.4	10.625	158.01	14.869	-0.393	-5.9	-1.3599	-20.35	380.34	0.012	4	0.0153	5.7	380.37	0.008	3	0.0127	4.6	237.92	29.003	6895	43.0422	10232.2
5455	380.46	-16.75	-6370	-25.733	-9388	14.868	5.72	85	10.633	158.13	14.867	-0.354	-5.3	-1.3605	-20.36	380.33	0.012	4	0.0153	5.7	380.4	0.008	3	0.0127	4.6	237.98	28.899	6873	43.0824	10241.8
5460	380.49	-16.77	-6380	-25.756	-9396	14.87	5.84	86.9	10.641	158.25	14.867	-0.354	-5.3	-1.3611	-20.37	380.37	0.011	4	0.0153	5.7	380.42	0.008	3	0.0127	4.6	237.97	28.992	6894	43.1227	10251.3
5465	380.5	-16.78	-6390	-25.779	-9405	14.871	5.83	86.8	10.649	158.37	14.868	-0.411	-6.1	-1.3616	-20.38	380.39	0.011	4	0.0154	5.7	380.43	0.008	3	0.0127	4.6	237.89	28.987	6891	43.1629	10260.9
5470	380.52	-16.69	-6350	-25.802	-9414	14.869	5.81	86.4	10.657	158.49	14.869	-0.455	-6.8	-1.3622	-20.39	380.39	0.012	5	0.0154	5.7	380.43	0.008	3	0.0127	4.6	237.91	28.931	6878	43.2032	10270.5
5475	380.53	-16.54	-6290	-25.825	-9423	14.87	5.74	85.3	10.665	158.61	14.869	-0.439	-6.5	-1.3628	-20.4	380.4	0.011	4	0.0154	5.7	380.47	0.008	3	0.0127	4.6	237.82	29.013	6895	43.2434	10280
5480	380.56	-16.83	-6410	-25.849	-9432	14.87	5.86	87.2	10.673	158.73	14.867	-0.369	-5.5	-1.3633	-20.41	380.43	0.011	4	0.0154	5.7	380.48	0.008	3	0.0127	4.6	237.76	28.933	6874	43.2837	10289.6
5485	380.57	-16.83	-6400	-25.872	-9441	14.869	5.75	85.6	10.681	158.85	14.867	-0.337	-5	-1.3639	-20.41	380.45	0.012	4	0.0154	5.7	380.47	0.008	3	0.0127	4.6	237.61	28.964	6877	43.324	10299.2
5490	380.58	-16.78	-6390	-25.895	-9450	14.871	5.87	87.3	10.69	158.97	14.868	-0.388	-5.8	-1.3645	-20.42	380.44	0.012	4	0.0154	5.7	380.5	0.008	3	0.0128	4.6	237.85	28.974	6887	43.3642	10308.7
5495	380.61	-16.77	-6380	-25.918	-9458	14.869	5.71	84.9	10.697	159.09	14.869	-0.456	-6.8	-1.365	-20.43	380.48	0.011	4	0.0154	5.7	380.52	0.008	3	0.0128	4.6	237.87	29.008	6895	43.4044	10318.3
5500	380.62	-16.85	-6410	-25.941	-9467	14.869	5.76	85.7	10.706	159.21	14.868	-0.437	-6.5	-1.3656	-20.44	380.5	0.011	4	0.0155	5.8	380.54	0.008	3	0.0128	4.6	237.83	29.026	6899	43.4452	10328
5505	380.61	-16.56	-6300	-25.964	-9476	14.87	5.83	86.8	10.714	159.33	14.868	-0.359	-5.4	-1.3662	-20.45	380.51	0.012	5	0.0155	5.8	380.54	0.008	3	0.0128	4.6	237.87	29.017	6897	43.4849	10337.4
5510	380.62	-16.55	-6300	-25.988	-9485	14.871	5.81	86.4	10.722	159.45	14.868	-0.368	-5.5	-1.3667	-20.46	380.52	0.012	5	0.0155	5.8	380.55	0.008	3	0.0128	4.6	237.95	28.889	6869	43.5251	10347
5515	380.64	-16.45	-6260	-26.011	-9494	14.87	5.81	86.5	10.73	159.57	14.87	-0.49	-7.3	-1.3673	-20.46	380.53	0.011	4	0.0155	5.8	380.58	0.008	3	0.0128	4.6	237.97	28.905	6874	43.5654	10356.6
5520	380.66	-16.51	-6280	-26.034	-9502	14.87	5.75	85.5	10.738	159.69	14.868	-0.416	-6.2	-1.3678	-20.47	380.55	0.011	4	0.0155	5.8	380.6	0.008	3	0.0128	4.6	237.97	28.964	6888	43.6056	10366.1
5525	380.68	-16.59	-6320	-26.057	-9511	14.869	5.78	85.9	10.746	159.81	14.866	-0.323	-4.8	-1.3684	-20.48	380.58	0.011	4	0.0155	5.8	380.62	0.008	3	0.0128	4.6	237.8	29.014	6895	43.6458	10375.7
5530	380.72	-16.84	-6410	-26.08	-9520	14.868	5.71	84.9	10.754	159.93	14.867	-0.344	-5.1	-1.369	-20.49	380.59	0.011	4	0.0156	5.8	380.63	0.008	3	0.0128	4.6	237.83	29.043	6902	43.6861	10385.3
5535	380.73	-16.76	-6380	-26.104	-9529	14.87	5.86	87.2	10.762	160.05	14.869	-0.461	-6.9	-1.3695	-20.5	380.61	0.012	4	0.0156	5.8	380.63	0.008	3	0.0129	4.6	237.84	29.038	6901	43.7266	10394.9
5540	380.75	-16.88	-6430	-26.127	-9538	14.87	5.78	86	10.77	160.17	14.868	-0.434	-6.5	-1.3701	-20.51	380.61	0.012	5	0.0156	5.8	380.65	0.008	3	0.0129	4.6	238.07	28.999	6899	43.7668	10404.5
5545	380.74	-16.52	-6290	-26.15	-9546	14.868	5.76	85.7	10.778	160.29	14.867	-0.304	-4.5	-1.3707	-20.51	380.62	0.011	4	0.0156	5.8	380.66	0.008	3	0.0129	4.6	237.8	29.051	6903	43.8071	10414
5550	380.76	-16.7	-6360	-26.173	-9555	14.872	5.85	87	10.786	160.4	14.868	-0.325	-4.8	-1.3712	-20.52	380.63	0.012	4	0.0156	5.8	380.69	0.008	3	0.0129	4.6	237.84	28.917	6873	43.8474	10423.6
5555	380.76	-16.5	-6280	-26.196	-9564	14.871	5.87	87.4	10.794	160.53	14.869	-0.463	-6.9	-1.3718	-20.53	380.65	0.011	4	0.0156	5.8	380.71	0.008	3	0.0129	4.6	237.99	28.899	6873	43.8876	10433.2
5560	380.8	-16.58	-6310	-26.219	-9573	14.87	5.77	85.8	10.802	160.64	14.868	-0.41	-6.1	-1.3723	-20.54	380.68	0.011	4	0.0157	5.8	380.71	0.008	3	0.0129	4.6	237.92	28.965	6886	43.9278	10442.7
5565	380.81	-16.77	-6390	-26.242	-9582	14.869	5.74	85.4	10.81	160.76	14.867	-0.346	-5.2	-1.3729	-20.55	380.7	0.012	5	0.0157	5.8	380.74	0.008	3	0.0129	4.7	238.07	29.006	6901	43.9681	10452.3
5570	380.83	-16.81	-6400	-26.266	-9591	14.87	5.81	86.4	10.818	160.88	14.868	-0.377	-5.6	-1.3735	-20.56	380.72	0.012	5	0.0157	5.8	380.73	0.008	3	0.0129	4.7	237.88	28.993	6892	44.0083	10461.9
5575	380.85	-16.84	-6420	-26.289	-9599	14.87	5.81	86.4	10.826	161	14.868	-0.399	-6	-1.374	-20.57	380.71	0.012	5	0.0157	5.8	380.76	0.008	3	0.0129	4.7	238.02	28.963	6889	44.0485	10471.4
5580	380.85	-16.53	-6300	-26.312	-9608	14.869	5.79	86.1	10.834	161.12	14.868	-0.426	-6.3	-1.3746	-20.57	380.73	0.011	4	0.0157	5.8	380.8	0.008	3	0.013	4.7	238.03	29.025	6904	44.0888	10481
5585	380.87	-16.76	-6390	-26.335	-9617	14.871	5.82	86.6	10.842	161.24	14.867	-0.35	-5.2	-1.3752	-20.58	380.75	0.011	4	0.0157	5.9	380.79	0.008	3	0.013	4.7	237.98	28.918	6877	44.129	10490.6
5590	380.88	-16.63	-6340	-26.358	-9626	14.869	5.79	86.1	10.851	161.36	14.867	-0.34	-5.1	-1.3757	-20.59	380.76	0.011	4	0.0158	5.9	380.81	0.008	3	0.013	4.7	237.87	28.951	6882	44.1691	10500.1
5595	380.9	-16.58	-6320	-26.382	-9635	14.871	5.84	86.9	10.859	161.48	14.868	-0.354	-5.3	-1.3763	-20.6	380.77	0.011	4	0.0158	5.9	380.83	0.008	3	0.013	4.7	237.91	28.927	6877	44.2098	10509.8
5600	380.91	-16.65	-6340	-26.404	-9643	14.869	5.76	85.6	10.867	161.6	14.869	-0.415	-6.2	-1.3768	-20.61	380.8	0.011	4	0.0158	5.9	380.84	0.008	3	0.013	4.7	238.1	28.968	6892	44.25	10519.3
5605	380.92	-16.48	-6280	-26.427	-9652	14.87	5.81	86.4	10.875	161.72	14.868	-0.368	-5.5	-1.3774	-20.62	380.79	0.011	4	0.0158	5.9	380.85	0.008	3	0.013	4.7	237.97	28.957	6886	44.2896	10528.8
5610	380.95	-16.71	-6370	-26.45	-9661	14.87	5.83	86.8	10.883	161.84	14.868	-0.392	-5.8	-1.378	-20.62	380.81	0.011	4	0.0158	5.9	380.86	0.008	3	0.013	4.7	238.05	28.907	6876	44.3303	10538.5
5615	380.96	-16.64	-6340	-26.474	-9670	14.871	5.83	86.7	10.891	161.96	14.868	-0.359	-5.4	-1.3785	-20.63	380.84	0.01	4	0.0158	5.9	380.9	0.008	3	0.013	4.7	238.16	28.96	6892	44.3702	10548
5620	380.97	-16.56	-6310	-26.497	-9679	14.87	5.86	87.1	10.899	162.08	14.869	-0.454	-6.8	-1.3791	-20.64	380.86	0.011	4	0.0158	5.9	380.9	0.008	3	0.0131	4.7	238.17	28.956	6892	44.4104	10557.5
5625	381	-16.82	-6410	-26.52	-9688	14.869	5.74	85.4	10.907	162.2	14.869	-0.406	-6.1	-1.3796	-20.65	380.88	0.012	5	0.0159	5.9	380.91	0.008	3	0.0131	4.7	238.18	28.954	6891	44.4506	10567.1
5630	381.01	-16.8	-6400	-26.543	-9696	14.869	5.74	85.4	10.915	162.32	14.867	-0.322	-4.8	-1.3802	-20.66	380.87	0.012	4	0.0159	5.9	380.92	0.008	3	0.0131	4.7	238.28	28.957	6895	44.4907	10576.6
5635	381.02	-16.55	-6310	-26.566	-9705	14.871	5.85	87	10.923	162.44	14.868	-0.336	-5	-1.3808	-20.67	380.9	0.012	4	0.0159	5.9	380.95	0.008	3	0.0131	4.7	238.19	28.965	6894	44.5309	10586.2
5640	381.03	-16.64	-6340	-26.59	-9714	14.871	5.89	87.6	10.931	162.56	14.867	-0.374	-5.6	-1.3813	-20.67	380.91	0.011	4	0.0159	5.9	380.98	0.008	3	0.0131	4.7	238.28	28.914	6884	44.5711	10595.8
5645	381.03	-16.41	-6260	-26.613	-9723	14.869	5.83	86.7	10.939	162.68	14.867	-0.407	-6.1	-1.3819	-20.68	380.92	0.011	4	0.0159	5.9	380.98	0.008	3	0.0131	4.7	238.19	28.833	6863	44.6116	10605.4
5650	381.07	-16.75	-6380	-26.636	-9731	14.87	5.75	85.5	10.947	162.8	14.868	-0.43	-6.4	-1.3824	-20.69	380.95	0.012	5	0.0159	5.9	380.99	0.008	3	0.0131	4.7	238.1	28.941	6886	44.6515	10614.9
5655	381.08	-16.72	-6370	-26.659	-9740	14.869	5.76	85.7	10.955	162.92	14.869	-0.394	-5.9	-1.383	-20.7	380.97	0.012	5	0.016	5.9	380.99	0.008	3	0.0131	4.7	238.13	28.925	6883	44.6917	10624.5
5660	381.09	-16.68	-6360	-26.682	-9749	14.871	5.78	85.9	10.963	163.04	14.869	-0.4	-6	-1.3835	-20.71	380.98	0.012	5	0.016	5.9	381.02	0.008	3	0.0131	4.7	238.11	28.951	6889	44.7324	10634.2
5665	381.1	-16.47	-6280	-26.705	-9758	14.87	5.88	87.4	10.971	163.16	14.869	-0.415	-6.2	-1.3841	-20.72	380.99	0.011	4	0.016	6	381.04	0.008	3	0.0132	4.7	238.22	28.956	6893	44.772	10643.6
5670	381.14	-16.8	-6410	-26.728	-9767	14.869	5.74	85.3	10.979	163.28	14.869	-0.434	-6.5	-1.3847	-20.72	381.01	0.012	5	0.016	6	381.06	0.008	3	0.0132	4.7	238.23	28.931	6887	44.8122	10653.2
5675	381.15	-16.72	-6370	-26.751	-9776	14.869	5.78	86	10.987	163.4	14.869	-0.448	-6.7	-1.3852	-20.73	381.03	0.012	5	0.016	6	381.05	0.008	3	0.0132	4.7	238.18	28.989	6900	44.8524	10662.7
5680	381.16	-16.74	-6380	-26.775	-9785	14.87	5.73	85.2	10.995	163.52	14.867	-0.369	-5.5	-1.3858	-20.74	381.03	0.012	4	0.016	6	381.08	0.008	3	0.0132	4.7	238.27	28.949	6893	44.8926	10672.3
5685	381.17	-16.64	-6340	-26.798	-9793	14.869	5.83	86.8	11.003	163.63	14.867	-0.384	-5.7	-1.3863	-20.75	381.05	0.01	4	0.016	6	381.11	0.008	3	0.0132	4.8	238.24	28.981	6900	44.9328	10681.9
5690	381.18	-16.55	-6310	-26.821	-9802	14.87	5.8	86.3	11.011	163.76	14.869	-0.447	-6.7	-1.3869	-20.76	381.08	0.011	4	0.0161	6	381.13	0.008	3	0.0132	4.8	238.25	28.942	6891	44.973	10691.4
5695	381.21	-16.79	-6400	-26.844	-9811	14.87	5.76	85.7	11.019	163.88	14.869	-0.47	-7	-1.3874	-20.77	381.09	0.01	4	0.0161	6	381.13	0.008	3	0.0132	4.8	238.38	28.95	6896	45.0134	10701.1
5700	381.22	-16.69	-6360	-26.867	-9820	14.868	5.74	85.4	11.027	164	14.868	-0.366	-5.5	-1.388	-20.77	381.11	0.012	4	0.0161	6	381.13	0.008	3	0.0132	4.8	238.11	28.956	6890	45.0536	10710.6
5705	381.23	-16.57	-6320	-26.89	-9829	14.87	5.79	86.1	11.035	164.11	14.867	-0.344	-5.1	-1.3886	-20.78	381.11	0.012	5	0.0161	6	381.15	0.008	3	0.0132	4.8	238.17	28.965	6894	45.0938	10720.2
5710	381.25	-16.6	-6330	-26.913	-9837	14.87	5.84	86.9	11.044	164.23	14.869	-0.477	-7.1	-1.3891	-20.79	381.12	0.011	4	0.0161	6	381.16	0.008	3	0.0133	4.8	238.33	28.949	6895	45.134	10729.8
5715	381.27	-16.76	-6390	-26.936	-9846	14.869	5.72	85.1	11.052	164.35	14.87	-0.492	-7.3	-1.3897	-20.8	381.13	0.011	4	0.0161	6	381.18	0.008	3	0.0133	4.8	238.37	28.965	6899	45.1744	10739.4
5720	381.28	-16.7	-6370	-26.96	-9855	14.87	5.82	86.5	11.06	164.47	14.869	-0.432	-6.4	-1.3902	-20.81	381.15	0.01	4	0.0162	6	381.21	0.008	3	0.0133	4.8	238.38	28.947	6896	45.2144	10748.9
5725	381.31	-16.85	-6430	-26.983	-9864	14.87	5.83	86.7	11.068	164.59	14.867	-0.356	-5.3	-1.3908	-20.81	381.18	0.011	4	0.0162	6	381.21	0.008	3	0.0133	4.8	238.24	28.962	6895	45.2545	10758.5
5730	381.32	-16.86	-6430	-27.006	-9873	14.871	5.88	87.5	11.076	164.71	14.868	-0.43	-6.4	-1.3913	-20.82	381.19	0.012	5	0.0162	6	381.23	0.008	3	0.0133	4.8	238.31	28.957	6896	45.2947	10768.1
5735	381.33	-16.7	-6370	-27.029	-9882	14.87	5.8	86.2	11.084	164.83	14.869	-0.434	-6.5	-1.3919	-20.83	381.19	0.011	4	0.0162	6	381.23	0.008	3	0.0133	4.8	238.29	28.961	6896	45.3349	10777.6
5740	381.33	-16.46	-6280	-27.052	-9890	14.87	5.86	87.1	11.092	164.95	14.868	-0.434	-6.5	-1.3924	-20.84	381.21	0.012	4	0.0162	6	381.27	0.008	3	0.0133	4.8	238.39	28.925	6891	45.3751	10787.2
5745	381.35	-16.48	-6280	-27.076	-9899	14.868	5.7	84.8	11.1	165.07	14.868	-0.45	-6.7	-1.393	-20.85	381.22	0.011	4	0.0162	6	381.28	0.008	3	0.0133	4.8	238.32	28.974	6900	45.4159	10796.9
5750	381.38	-16.75	-6390	-27.099	-9908	14.87	5.79	86.2	11.108	165.19	14.868	-0.349	-5.2	-1.3935	-20.86	381.25	0.012	4	0.0163	6.1	381.28	0.008	3	0.0133	4.8	238.42	28.979	6904	45.4555	10806.3
5755	381.37	-16.47	-6280	-27.121	-9917	14.87	5.83	86.6	11.116	165.31	14.867	-0.4	-6	-1.3941	-20.86	381.25	0.011	4	0.0163	6.1	381.3	0.008	3	0.0134	4.8	238.22	28.911	6882	45.4957	10815.9
5760	381.4	-16.51	-6300	-27.145	-9926	14.87	5.82	86.6	11.124	165.43	14.868	-0.406	-6	-1.3947	-20.87	381.26	0.011	4	0.0163	6.1	381.33	0.008	3	0.0134	4.8	238.13	28.983	6897	45.5359	10825.5
5765	381.42	-16.65	-6350	-27.168	-9935	14.869	5.8	86.3	11.132	165.55	14.869	-0.417	-6.2	-1.3952	-20.88	381.3	0.011	4	0.0163	6.1	381.33	0.008	3	0.0134	4.8	238.23	28.962	6895	45.5761	10835.1
5770	381.43	-16.68	-6360	-27.191	-9943	14.869	5.69	84.6	11.14	165.67	14.869	-0.382	-5.7	-1.3958	-20.89	381.29	0.011	4	0.0163	6.1	381.36	0.008	3	0.0134	4.8	238.3	29.01	6908	45.6164	10844.6
5775	381.45	-16.59	-6330	-27.214	-9952	14.87	5.79	86.1	11.148	165.79	14.868	-0.359	-5.4	-1.3963	-20.9	381.33	0.011	4	0.0163	6.1	381.38	0.008	3	0.0134	4.8	238.37	28.989	6905	45.6566	10854.2
5780	381.47	-16.78	-6400	-27.237	-9961	14.87	5.76	85.7	11.156	165.91	14.867	-0.346	-5.2	-1.3969	-20.91	381.35	0.012	5	0.0163	6.1	381.37	0.008	3	0.0134	4.8	238.28	28.96	6896	45.6968	10863.8
5785	381.48	-16.63	-6340	-27.261	-9970	14.87	5.85	87.1	11.164	166.03	14.868	-0.421	-6.3	-1.3974	-20.91	381.34	0.011	4	0.0164	6.1	381.41	0.008	3	0.0134	4.8	238.28	28.964	6897	45.737	10873.4
5790	381.5	-16.66	-6360	-27.284	-9979	14.87	5.73	85.3	11.172	166.15	14.87	-0.471	-7	-1.398	-20.92	381.38	0.011	4	0.0164	6.1	381.41	0.008	3	0.0134	4.8	238.26	28.977	6899	45.7772	10882.9
5795	381.51	-16.64	-6350	-27.307	-9987	14.869	5.74	85.4	11.18	166.27	14.868	-0.372	-5.5	-1.3985	-20.93	381.37	0.011	4	0.0164	6.1	381.42	0.008	3	0.0134	4.8	238.33	28.996	6906	45.8174	10892.5
5800	381.53	-16.67	-6360	-27.33	-9996	14.869	5.73	85.2	11.188	166.39	14.868	-0.381	-5.7	-1.3991	-20.94	381.39	0.011	4	0.0164	6.1	381.46	0.008	3	0.0135	4.9	238.28	29.008	6907	45.8577	10902.1
5805	381.56	-16.84	-6430	-27.353	-10005	14.87	5.81	86.4	11.196	166.51	14.868	-0.387	-5.8	-1.3996	-20.95	381.41	0.011	4	0.0164	6.1	381.46	0.008	3	0.0135	4.9	238.18	28.968	6895	45.8984	10911.8
5810	381.55	-16.54	-6310	-27.376	-10014	14.87	5.82	86.5	11.204	166.63	14.868	-0.39	-5.8	-1.4002	-20.95	381.41	0.011	4	0.0164	6.1	381.49	0.008	3	0.0135	4.9	238.18	28.926	6885	45.9381	10921.3
5815	381.58	-16.64	-6350	-27.399	-10023	14.87	5.8	86.2	11.212	166.74	14.869	-0.447	-6.7	-1.4007	-20.96	381.45	0.011	4	0.0165	6.1	381.5	0.008	3	0.0135	4.9	238.16	28.934	6886	45.9783	10930.8
5820	381.59	-16.78	-6400	-27.422	-10032	14.868	5.78	85.9	11.22	166.87	14.867	-0.329	-4.9	-1.4013	-20.97	381.45	0.012	5	0.0165	6.1	381.49	0.008	3	0.0135	4.9	238.33	28.966	6899	46.0185	10940.4
5825	381.58	-16.47	-6280	-27.445	-10040	14.869	5.8	86.2	11.228	166.98	14.866	-0.356	-5.3	-1.4018	-20.98	381.46	0.012	4	0.0165	6.1	381.52	0.008	3	0.0135	4.9	238.27	28.968	6897	46.0587	10950
5830	381.6	-16.47	-6290	-27.469	-10049	14.869	5.82	86.6	11.236	167.1	14.867	-0.36	-5.4	-1.4024	-20.99	381.48	0.011	4	0.0165	6.1	381.54	0.008	3	0.0135	4.9	238.29	28.98	6901	46.099	10959.5
5835	381.62	-16.61	-6340	-27.492	-10058	14.87	5.78	85.9	11.245	167.22	14.868	-0.373	-5.6	-1.4029	-21	381.49	0.011	4	0.0165	6.2	381.56	0.008	3	0.0135	4.9	238.29	28.969	6898	46.1397	10969.2
5840	381.65	-16.84	-6430	-27.515	-10067	14.87	5.85	87	11.253	167.34	14.869	-0.408	-6.1	-1.4035	-21	381.52	0.012	5	0.0165	6.2	381.56	0.008	3	0.0135	4.9	238.33	28.982	6902	46.1796	10978.8
5845	381.66	-16.68	-6370	-27.538	-10076	14.87	5.74	85.4	11.261	167.46	14.868	-0.374	-5.6	-1.404	-21.01	381.54	0.012	5	0.0165	6.2	381.57	0.008	3	0.0136	4.9	238.28	29.001	6906	46.2199	10988.3
5850	381.68	-16.71	-6380	-27.561	-10085	14.87	5.8	86.3	11.269	167.58	14.867	-0.351	-5.2	-1.4046	-21.02	381.53	0.012	4	0.0166	6.2	381.6	0.008	3	0.0136	4.9	238.25	28.975	6899	46.2601	10997.9
